name,id,id2,o2,temp,co2,fr_c,wvp,bp,vo2,data_auc,timediff,vo2_auc,place,date,type.x,type.y,smr,smr_total,smr_timediff,smr_auc,Age,Place,Gender,species,time_swum,weight,rmr,lengths,strokes,distance,speed,cot
April,April2014-03-07,April_41705_AMR1,0.203641054,22.60457292,-4.76E-05,293.1877305,2.637406146,102.0454153,2.151013838,165.4135013,77,2.14822729,UWW,07/03/14,AMR1,1,0.536767675,73.12429203,136,0.537678618,7,UWW,Female,ASL,83,56,0.48233,,,,,
April,April2014-03-07,April_41705_AMR2,0.206825982,22.64199045,-4.76E-05,293.266753,2.624198363,102.0424683,0.980346221,143.4518602,146,0.982546988,UWW,07/03/14,AMR2,0,0.536767675,73.12429203,136,0.537678618,7,UWW,Female,ASL,36,56,0.48233,,,,,
April,April2014-03-14,April_41712_AMR1,0.205249691,23.40058824,-4.67E-05,292.9705795,2.730120212,101.6620228,1.559118952,158.1745906,101,1.566085055,UWW,14/03/14,AMR1,1,0.767740417,88.17566922,115,0.76674495,7,UWW,Female,ASL,92,56,0.48233,11,NA,176,1.913043478,3.758263228
April,April2014-03-14,April_41712_AMR2,0.206058066,23.44609855,-4.63E-05,292.9385359,2.749482426,101.657507,1.262069616,156.52964,124,1.262335806,UWW,14/03/14,AMR2,0,0.767740417,88.17566922,115,0.76674495,7,UWW,Female,ASL,69,56,0.48233,10,NA,160,2.31884058,4.903987014
April,April2014-03-15,April_41713_AMR1,0.206124126,22.9235,-3.24E-05,293.0613074,2.706835887,101.7805297,1.238280192,143.9392798,116,1.24085586,UWW,15/03/14,AMR1,1,0.685510701,122.7019408,179,0.685485703,7,UWW,Female,ASL,99,56,0.48233,11,NA,176,1.777777778,3.729933886
April,April2014-03-15,April_41713_AMR2,0.206217307,22.89369792,-2.99E-05,292.929224,2.727415274,101.7666976,1.203276513,138.474205,115,1.204123522,UWW,15/03/14,AMR2,0,0.685510701,122.7019408,179,0.685485703,7,UWW,Female,ASL,97,56,0.48233,8,NA,128,1.319587629,5.04509456
April,April2014-03-19,April_41717_AMR1,0.204838048,23.37939894,0.000102842,292.9989743,2.78453066,102.2054074,1.710234711,128.5404239,75,1.713872319,UWW,19/03/14,AMR1,1,0.889977409,179.7660994,202,0.889931185,7,UWW,Female,ASL,134,56,0.48233,10,NA,160,1.194029851,2.62310508
April,April2014-03-21,April_41719_AMR1,0.20679871,24.89151318,1.65E-05,294.7020106,2.147868503,102.2188596,0.995242457,143.3570127,144,0.99553481,UWW,21/03/14,AMR1,1,0.617332041,74.3553462,120,0.619627885,7,UWW,Female,ASL,127,56,0.48233,NA,NA,NA,,
April,April2014-03-21,April_41719_AMR2,0.205527221,25.29101187,1.36E-05,294.6515541,2.163659996,102.2163834,1.465729064,98.31318961,67,1.467361039,UWW,21/03/14,AMR2,0,0.617332041,74.3553462,120,0.619627885,7,UWW,Female,ASL,130,56,0.48233,NA,NA,NA,,
April,April2014-03-26,April_41724_AMR1,0.204946695,24.00038697,-7.03E-05,295.2436456,1.977643017,102.0532818,1.683533898,175.4638781,104,1.687152674,UWW,26/03/14,AMR1,1,0.632366802,76.31262838,121,0.630682879,7,UWW,Female,ASL,127,56,0.48233,11,NA,176,1.385826772,1.696337977
April,April2014-03-26,April_41724_AMR2,0.205147993,24.04469944,7.34E-06,295.1424524,1.99434146,102.0547641,1.608148859,228.6960662,142,1.610535677,UWW,26/03/14,AMR2,0,0.632366802,76.31262838,121,0.630682879,7,UWW,Female,ASL,105,56,0.48233,10,NA,160,1.523809524,4.338212745
April,April2014-03-27,April_41725_AMR1,0.206350823,23.83021897,6.92E-06,235.6066152,2.135546126,102.1910184,0.928396171,107.1238007,115,0.93151131,UWW,27/03/14,AMR1,1,0.552240429,109.8857808,199,0.552189853,7,UWW,Female,ASL,125,56,0.48233,10,NA,160,1.28,1.377587484
April,April2014-03-27,April_41725_AMR2,0.205678619,23.54447173,1.41E-05,235.8251644,2.071911309,102.19012,1.128277294,127.5456056,113,1.128722174,UWW,27/03/14,AMR2,0,0.552240429,109.8857808,199,0.552189853,7,UWW,Female,ASL,149,56,0.48233,8,NA,128,0.859060403,0.849210567
April,April2014-03-29,April_41727_AMR1,0.207170794,26.37407176,7.28E-06,291.2329515,3.32515287,101.894195,0.847174112,73.0067581,86,0.848915792,UWW,29/03/14,AMR1,1,0.612822483,82.07088792,134,0.612469313,7,UWW,Female,ASL,126,56,0.48233,,,,,
April,April2014-11-06,April_41949_AMR1,0.205060942,22.48223962,1.71E-05,293.6410351,2.425054789,101.8160568,1.632674507,173.0854194,106,1.632881315,UWW,06/11/14,AMR1,1,0.929604713,104.0359003,112,0.928891967,7,UWW,Female,ASL,84,58,0.48233,8,28,228,2.714285714,2.979081481
April,April2014-11-06,April_41949_AMR2,0.205420355,22.26624419,1.69E-05,293.8208142,2.423262031,101.7940395,1.500977345,154.7458364,103,1.502386761,UWW,06/11/14,AMR2,0,0.929604713,104.0359003,112,0.928891967,7,UWW,Female,ASL,72,58,0.4592,7,25,199.5,2.770833333,4.064577178
April,April2014-11-12,April_41955_AMR1,0.205189677,21.96618039,-6.42E-05,294.0652853,2.325038722,101.9547997,1.587246158,161.8815828,102,1.587074341,UWW,12/11/14,AMR1,1,0.575644585,84.6325057,147,0.575731331,7,UWW,Female,ASL,106,60,0.4592,NA,NA,NA,,
April,April2014-11-12,April_41955_AMR2,0.204698087,22.94364691,-2.87E-05,293.9023907,2.375004444,101.9558392,1.767440313,142.1232597,80,1.776540746,UWW,12/11/14,AMR2,0,0.575644585,84.6325057,147,0.575731331,7,UWW,Female,ASL,105,60,0.4592,NA,NA,NA,,
April,April2014-12-04,April_41977_AMR1,0.205173197,-5,2.13E-05,291.8707331,2.652749793,101.9111823,1.581371303,210.5732949,133,1.583257857,UWW,04/12/14,AMR1,1,0.759637368,125.4817669,165,0.760495557,7,UWW,Female,ASL,99,59,0.4592,9,27,256.5,2.590909091,3.288057521
April,April2014-12-04,April_41977_AMR2,0.204422228,-5,2.14E-05,291.9637196,2.652505792,101.8984311,1.856893247,207.6374668,112,1.853905953,UWW,04/12/14,AMR2,0,0.759637368,125.4817669,165,0.760495557,7,UWW,Female,ASL,100,59,0.4592,10,29,285,2.85,3.887895716
April,April2014-12-05,April_41978_AMR1,0.204126398,-5,-5.80E-05,291.0547647,2.797954582,101.1678086,1.958431451,227.471871,116,1.960964405,UWW,05/12/14,AMR1,1,0.914356313,114.2023213,125,0.913618571,7,UWW,Female,ASL,105,59,0.4592,10,NA,285,2.714285714,2.192070187
April,April2014-12-05,April_41978_AMR2,0.204160029,-5,-0.000143421,291.1242575,2.815346378,101.1510782,1.946837154,205.0849563,105,1.95319006,UWW,05/12/14,AMR2,0,0.914356313,114.2023213,125,0.913618571,7,UWW,Female,ASL,93,59,0.4592,9,NA,256.5,2.758064516,3.538116578
April,April2014-12-09,April_41982_AMR1,0.204364229,23.78994265,-3.98E-05,290.650495,2.658450724,101.3213658,1.869361989,207.8907055,111,1.872889239,UWW,09/12/14,AMR1,1,0.989907022,119.8599319,121,0.99057795,7,UWW,Female,ASL,91,59,0.4592,8,24,228,2.505494505,3.301698351
April,April2014-12-09,April_41982_AMR2,0.20403783,23.65857637,-7.58E-05,291.0085857,2.628124155,101.3474245,1.990924623,195.2582446,98,1.992431067,UWW,09/12/14,AMR2,0,0.989907022,119.8599319,121,0.99057795,7,UWW,Female,ASL,96,59,0.4592,9,23,256.5,2.671875,2.911350497
Bella,Bella2014-11-06,Bella_41949_AMR1,0.204333749,22.3277522,1.71E-05,293.676484,2.40805556,101.8419815,1.900245645,258.8304712,136,1.90316523,UWW,06/11/14,AMR1,1,0.920027789,127.808601,139,0.919486338,17,UWW,Female,AFS,76,78,0.48899,9,22,203.4,2.676315789,4.776740518
Bella,Bella2014-11-06,Bella_41949_AMR2,0.203069578,22.21439114,1.71E-05,293.6500755,2.433941723,101.8279672,2.364012471,245.7071171,104,2.362568433,UWW,06/11/14,AMR2,0,0.920027789,127.808601,139,0.919486338,17,UWW,Female,AFS,64,78,0.48899,9,20,203.4,3.178125,7.231532759
Bella,Bella2014-11-07,Bella_41950_AMR1,0.203686991,22.31869263,1.43E-05,293.4915546,2.494633369,101.9212598,2.13624738,306.074343,143,2.140380021,UWW,07/11/14,AMR1,1,0.80635956,141.9771082,176,0.806688115,17,UWW,Female,AFS,87,78,0.48899,11,23,248.6,2.857471264,4.821709271
Bella,Bella2014-11-07,Bella_41950_AMR2,0.203310801,22.22919441,1.46E-05,293.4970279,2.514157767,101.9156502,2.274249791,373.7168548,164,2.27876131,UWW,07/11/14,AMR2,0,0.80635956,141.9771082,176,0.806688115,17,UWW,Female,AFS,74,78,0.48899,10,23,226,3.054054054,6.317574844
Bella,Bella2014-12-03,Bella_41976_AMR1,0.202826283,-5,-0.000150024,291.4620606,2.66052486,101.9835721,2.434814738,287.541738,118,2.43679439,UWW,03/12/14,AMR1,1,1.056941251,126.8526167,120,1.057105139,17,UWW,Female,AFS,101,72,0.48899,12,25,271.2,2.685148515,2.880206802
Bella,Bella2014-12-03,Bella_41976_AMR2,0.203494402,-5,-0.000150641,291.5418668,2.685070623,101.9707107,2.192113996,304.4595521,139,2.19035649,UWW,03/12/14,AMR2,0,1.056941251,126.8526167,120,1.057105139,17,UWW,Female,AFS,83,72,0.48899,10,21,226,2.722891566,4.354080883
Bella,Bella2014-12-04,Bella_41977_AMR1,0.203705917,-5,0.000133813,291.8369715,2.660618817,101.522434,2.117334512,337.091195,159,2.120070409,UWW,04/12/14,AMR1,1,0.818395544,99.81535839,122,0.818158675,17,UWW,Female,AFS,99,72,0.48899,14,27,316.4,3.195959596,2.690572437
Bella,Bella2014-12-04,Bella_41977_AMR2,0.203520034,-5,4.36E-06,291.8473118,2.695158401,101.5120447,2.184494277,314.313057,144,2.182729562,UWW,04/12/14,AMR2,0,0.818395544,99.81535839,122,0.818158675,17,UWW,Female,AFS,101,72,0.48899,12,23,271.2,2.685148515,3.207949975
Bella,Bella2014-12-05,Bella_41978_AMR1,0.203605435,-5,-2.59E-05,291.4964357,2.790108822,101.4902597,2.151529069,256.192128,119,2.152875025,UWW,05/12/14,AMR1,1,0.907726061,170.6145605,188,0.907524258,17,UWW,Female,AFS,101,72,0.48899,12,26,271.2,2.685148515,4.088718282
Bella,Bella2014-12-05,Bella_41978_AMR2,0.20311344,-5,-9.58E-06,291.4217719,2.780870768,101.4929053,2.330148509,268.5825715,115,2.335500622,UWW,05/12/14,AMR2,0,0.907726061,170.6145605,188,0.907524258,17,UWW,Female,AFS,91,72,0.48899,11,23,248.6,2.731868132,5.577093329
Bella,Bella2014-12-10,Bella_41983_AMR1,0.203136463,23.4472527,-1.76E-05,292.1872329,2.601993624,101.6436642,2.327864907,302.4153917,130,2.326272244,UWW,10/12/14,AMR1,1,0.799473905,106.183143,133,0.798369496,17,UWW,Female,AFS,97,69,0.48899,12,29,271.2,2.795876289,4.441538623
Bella,Bella2014-12-12,Bella_41985_AMR1,0.203981252,21.9865907,-2.78E-05,292.7207057,2.416512493,101.1164652,2.02297,261.1011464,129,2.024039894,UWW,12/12/14,AMR1,1,0.750753025,136.0008367,181,0.751385838,17,UWW,Female,AFS,93,69,0.48899,11,23,248.6,2.67311828,4.984657228
Bella,Bella2014-12-12,Bella_41985_AMR2,0.203319566,22.1062458,1.18E-05,292.4831801,2.460788455,101.1099575,2.262917746,295.0563544,130,2.269664265,UWW,12/12/14,AMR2,0,0.750753025,136.0008367,181,0.751385838,17,UWW,Female,AFS,97,69,0.48899,10,23,226,2.329896907,6.204203599
Bella,Bella2014-12-13,Bella_41986_AMR1,0.204372995,21.55057326,-6.72E-05,341.9112846,2.401934088,101.3178316,2.195342251,239.4350248,109,2.196651604,UWW,13/12/14,AMR1,1,1.062779954,134.8606198,127,1.061894644,17,UWW,Female,AFS,108,69,0.48899,NA,NA,NA,,
Bella,Bella2014-12-13,Bella_41986_AMR2,0.204609305,21.37756063,-4.90E-05,341.8694253,2.387247815,101.3143216,2.09398794,320.866834,153,2.097168849,UWW,13/12/14,AMR2,0,1.062779954,134.8606198,127,1.061894644,17,UWW,Female,AFS,108,69,0.48899,NA,NA,NA,,
Groucho,Groucho2014-03-08,Groucho_41706_AMR1,0.198861531,22.412625,-3.53E-05,293.2820244,2.633640302,102.0331281,3.895522574,659.4051822,169,3.901805812,UWW,08/03/14,AMR1,1,2.059009598,241.4461147,117,2.063642006,14,UWW,Male,AFS,47,182,0.95311,7,NA,117.6,2.50212766,9.104084871
Groucho,Groucho2014-03-09,Groucho_41707_AMR1,0.200086218,22.53819724,-1.43E-05,293.311912,2.622602575,102.2041208,3.450188932,548.9607456,159,3.452583306,UWW,09/03/14,AMR1,1,1.809022928,231.6459712,128,1.80973415,14,UWW,Male,AFS,49,182,0.95311,7,NA,117.6,2.4,8.086548881
Groucho,Groucho2014-03-10,Groucho_41708_AMR1,0.20029879,22.47501727,-4.72E-05,293.3657804,2.630879088,102.2131112,3.373879831,469.1462985,139,3.375153227,UWW,10/03/14,AMR1,1,2.050549683,250.5695684,122,2.053848921,14,UWW,Male,AFS,62,182,0.95311,NA,NA,NA,,
Groucho,Groucho2014-03-13,Groucho_41711_AMR1,0.197620127,23.05652965,1.06E-05,317.2963391,2.76552489,101.8529441,4.609700108,917.2316433,199,4.609204238,UWW,13/03/14,AMR1,1,1.82349575,290.0257063,159,1.824061046,14,UWW,Male,AFS,65,182,0.95311,9,28,151.2,2.326153846,8.289998004
Groucho,Groucho2014-03-13,Groucho_41711_AMR2,0.196463427,22.87648986,2.93E-05,341.9939335,2.752414895,101.8480388,5.554284464,656.6527383,118,5.564853715,UWW,13/03/14,AMR2,0,1.82349575,290.0257063,159,1.824061046,14,UWW,Male,AFS,58,182,0.95311,9,27,151.2,2.606896552,10.70836037
Groucho,Groucho2014-03-21,Groucho_41719_AMR2,0.199377195,24.21846071,6.90E-05,354.3635626,1.976400737,101.8863476,4.476076091,910.216942,203,4.4838273,UWW,21/03/14,AMR2,1,2.462391252,296.0240397,120,2.466866998,14,UWW,Male,AFS,62,182,0.95311,9,NA,151.2,2.438709677,6.893059395
Groucho,Groucho2014-03-22,Groucho_41720_AMR1,0.19655738,23.54604149,-0.000420011,295.5493348,1.885592363,102.0074354,4.765916877,666.9873328,140,4.764195234,UWW,22/03/14,AMR1,1,2.236256558,367.060937,164,2.238176445,14,UWW,Male,AFS,70,182,0.95311,10,0,168,2.4,7.167060116
Groucho,Groucho2014-03-22,Groucho_41720_AMR2,0.197033104,23.5326038,-0.000420424,295.6343425,1.862973136,101.9993376,4.594638327,579.5161723,126,4.599334701,UWW,22/03/14,AMR2,0,2.236256558,367.060937,164,2.238176445,14,UWW,Male,AFS,66,182,0.95311,10,0,168,2.545454545,7.073559121
Groucho,Groucho2014-03-23,Groucho_41721_AMR1,0.199561363,23.82886913,1.34E-05,354.2240283,2.031151313,102.0247873,4.39513366,786.2620307,179,4.392525311,UWW,23/03/14,AMR1,1,1.627181407,177.0343092,109,1.624167974,14,UWW,Male,AFS,64,182,0.95311,10,24,168,2.625,6.624863505
Groucho,Groucho2014-03-23,Groucho_41721_AMR2,0.197618233,23.78496977,1.27E-05,354.5349984,2.00144338,102.01675,5.250585925,449.3913746,85,5.286957348,UWW,23/03/14,AMR2,0,1.627181407,177.0343092,109,1.624167974,14,UWW,Male,AFS,78,182,0.95311,11,24,184.8,2.369230769,6.666296861
Groucho,Groucho2014-03-24,Groucho_41722_AMR1,0.193866232,24.10614098,-1.94E-05,295.5603054,1.973455682,101.5313563,5.743744401,609.9790581,106,5.754519416,UWW,24/03/14,AMR1,1,2.48238693,395.2423078,159,2.485800678,14,UWW,Male,AFS,73,182,0.95311,11,35,184.8,2.531506849,7.772753159
Groucho,Groucho2014-03-24,Groucho_41722_AMR2,0.196497161,25.33725902,-1.95E-05,294.5382477,2.198426964,101.5389112,4.768913372,897.5120434,188,4.774000231,UWW,24/03/14,AMR2,0,2.48238693,395.2423078,159,2.485800678,14,UWW,Male,AFS,65,182,0.95311,10,28,168,2.584615385,7.200811256
Groucho,Groucho2014-03-28,Groucho_41726_AMR1,0.198949083,22.73509728,2.34E-05,314.9301186,1.985375102,101.8835167,4.147506812,792.276306,191,4.148043487,UWW,28/03/14,AMR1,1,1.808979755,237.3813621,131,1.812071466,14,UWW,Male,AFS,84,180,0.95311,12,NA,201.6,2.4,4.172565698
Groucho,Groucho2014-03-29,Groucho_41727_AMR1,0.198148736,25.20475779,-0.000419466,291.9205818,3.096212216,101.6536396,4.13220913,954.7739938,231,4.133220752,UWW,29/03/14,AMR1,1,1.580528783,181.9763087,115,1.582402684,14,UWW,Male,AFS,85,180,0.95311,13,NA,218.4,2.569411765,3.780883929
Groucho,Groucho2014-03-30,Groucho_41728_AMR1,0.199084577,23.31230508,2.20E-05,292.7977412,2.806819241,101.8895672,3.806043735,898.2251468,236,3.806038757,UWW,30/03/14,AMR1,1,1.42793189,171.4596166,120,1.428830138,14,UWW,Male,AFS,90,180,0.95311,12,39,201.6,2.24,3.636938425
Groucho,Groucho2014-03-30,Groucho_41728_AMR2,0.197914286,23.47721448,2.21E-05,292.6746183,2.833416268,101.9270611,4.226011022,946.1952702,224,4.224086028,UWW,30/03/14,AMR2,0,1.42793189,171.4596166,120,1.428830138,14,UWW,Male,AFS,81,180,0.95311,11,36,184.8,2.281481481,5.275627863
Groucho,Groucho2014-11-08,Groucho_41951_AMR1,0.201403876,22.16433875,1.12E-05,391.3986145,2.461619778,102.3883922,3.959533757,580.9124468,147,3.951785353,UWW,08/11/14,AMR1,1,1.612682072,330.4690902,205,1.612044343,14,UWW,Male,AFS,98,180,1.0038,13,39,218.4,2.228571429,4.121383726
Groucho,Groucho2014-11-08,Groucho_41951_AMR2,0.200239783,21.93625676,1.06E-05,391.1159677,2.473968705,102.3826763,4.520828219,733.8963051,162,4.530224106,UWW,08/11/14,AMR2,0,1.612682072,330.4690902,205,1.612044343,14,UWW,Male,AFS,94,180,1.0038,13,39,218.4,2.323404255,5.131745076
Groucho,Groucho2014-11-09,Groucho_41952_AMR1,0.20106777,22.46766345,1.24E-05,391.788741,2.329931457,102.2665743,4.127837069,685.1512877,166,4.127417396,UWW,09/11/14,AMR1,1,1.585613435,331.5933213,209,1.586570915,14,UWW,Male,AFS,109,180,1.0038,15,32,252,2.311926606,3.472950434
Groucho,Groucho2014-11-09,Groucho_41952_AMR2,0.197555045,22.46274899,1.27E-05,392.0043561,2.308778486,102.2837611,5.837030967,289.7008852,50,5.794017704,UWW,09/11/14,AMR2,0,1.585613435,331.5933213,209,1.586570915,14,UWW,Male,AFS,110,180,1.0038,15,32,252,2.290909091,5.697160174
Groucho,Groucho2014-11-10,Groucho_41953_AMR1,0.202306009,22.16414172,-0.000147272,405.7919271,2.472562756,102.17156,3.754718929,751.157129,200,3.755785645,UWW,10/11/14,AMR1,1,1.441088108,179.5132032,124,1.447687122,14,UWW,Male,AFS,116,180,1.0038,NA,NA,NA,,
Groucho,Groucho2014-11-10,Groucho_41953_AMR2,0.201334946,22.1980759,-0.000145825,342.6375199,2.489348461,102.1686095,3.497573368,737.8395282,211,3.496869802,UWW,10/11/14,AMR2,0,1.441088108,179.5132032,124,1.447687122,14,UWW,Male,AFS,94,180,1.0038,NA,NA,NA,,
Groucho,Groucho2014-12-01,Groucho_41974_AMR1,0.201221068,-5,2.04E-05,340.7912115,2.469754337,101.8122431,3.527331839,NA,163,NA,UWW,01/12/14,AMR1,1,1.354817152,NA,101,NA,14,UWW,Male,AFS,100,182,0.95311,13,27,218.4,2.184,1.949734287
Groucho,Groucho2014-12-01,Groucho_41974_AMR2,0.198214878,-5,0.000163466,340.4673918,2.548138836,101.7980356,4.793057969,NA,134,NA,UWW,01/12/14,AMR2,0,1.354817152,NA,101,NA,14,UWW,Male,AFS,90,182,0.95311,13,28,218.4,2.426666667,4.501515148
Groucho,Groucho2014-12-06,Groucho_41979_AMR1,0.200088056,-5,1.84E-05,340.6269469,2.590545791,100.9601659,4.004596364,793.1465882,198,4.00579085,UWW,06/12/14,AMR1,1,1.856977224,337.7659593,182,1.855856919,14,UWW,Male,AFS,94,174,1.0038,13,28,218.4,2.323404255,3.950374667
Groucho,Groucho2014-12-06,Groucho_41979_AMR2,0.19860706,-5,1.84E-05,340.5204053,2.632277092,100.9610343,4.626171451,768.1960182,166,4.627686857,UWW,06/12/14,AMR2,0,1.856977224,337.7659593,182,1.855856919,14,UWW,Male,AFS,104,174,1.0038,14,31,235.2,2.261538462,4.085854628
Groucho,Groucho2014-12-07,Groucho_41980_AMR1,0.201377693,-5,-0.000143203,340.8613474,2.620814053,101.1127888,3.45904092,827.6297421,239,3.46288595,UWW,07/12/14,AMR1,1,1.605564937,226.7190173,141,1.607936293,14,UWW,Male,AFS,111,174,1.0038,15,32,252,2.27027027,1.533557026
Groucho,Groucho2014-12-07,Groucho_41980_AMR2,0.200126655,-5,-0.00015044,341.106812,2.635718726,101.0962218,3.99364687,730.2797343,183,3.990599641,UWW,07/12/14,AMR2,0,1.605564937,226.7190173,141,1.607936293,14,UWW,Male,AFS,109,174,1.0038,15,33,252,2.311926606,2.379356847
Groucho,Groucho2014-12-11,Groucho_41984_AMR2,0.196345078,23.54960419,-0.00012674,291.9936166,2.680677785,100.7537541,4.784559377,728.6729166,152,4.793900767,UWW,11/12/14,AMR2,1,2.222654383,469.3160636,211,2.224246747,14,UWW,Male,AFS,105,179,1.0038,15,32,252,2.4,3.789510456
Groucho,Groucho2014-12-12,Groucho_41985_AMR1,0.196997228,21.76187639,-4.45E-05,341.9071509,2.432149622,101.0892936,5.327902032,764.0952641,143,5.343323525,UWW,12/12/14,AMR1,1,1.979457153,312.4567595,158,1.977574427,14,UWW,Male,AFS,109,179,1.0038,15,NA,252,2.311926606,3.787054645
Groucho,Groucho2014-12-12,Groucho_41985_AMR2,0.196738445,21.61469748,-0.000101414,341.8005638,2.438368524,101.0885132,5.434554226,644.103175,118,5.458501483,UWW,12/12/14,AMR2,0,1.979457153,312.4567595,158,1.977574427,14,UWW,Male,AFS,105,179,1.0038,14,NA,235.2,2.24,4.464279543
Groucho,Groucho2014-12-13,Groucho_41986_AMR1,0.199147689,21.88406595,-9.70E-05,342.0193329,2.419266877,101.3192717,4.420140631,575.6305934,130,4.427927641,UWW,13/12/14,AMR1,1,1.504057889,248.2434725,165,1.504505894,14,UWW,Male,AFS,120,179,1.0038,NA,NA,NA,,
Groucho,Groucho2014-12-13,Groucho_41986_AMR2,0.197428427,21.89630842,-2.50E-05,341.8331277,2.437097473,101.3145382,5.142100266,756.2975975,147,5.144881616,UWW,13/12/14,AMR2,0,1.504057889,248.2434725,165,1.504505894,14,UWW,Male,AFS,137,179,1.0038,NA,NA,NA,,
Malie,Malie2014-05-19,Malie_41778_AMR1,0.203782805,17.79344913,0.000181695,394.8620731,1.802438851,102.4041911,2.826909939,455.4194118,161,2.828691999,Taronga,19/05/14,AMR1,1,1.573850322,192.0369473,122,1.574073338,12,Taronga,Male,ASL,45,169,0.9606,NA,NA,NA,,
Malie,Malie2014-05-21,Malie_41780_AMR1,0.204992117,19.26551033,5.28E-05,393.8829448,1.817332237,102.1786427,2.223357781,429.9111691,193,2.227519011,Taronga,21/05/14,AMR1,1,1.267293964,173.5969155,137,1.26713077,12,Taronga,Male,ASL,60,169,0.9606,4,15,121.6,2.026666667,4.870966578
Malie,Malie2014-05-22,Malie_41781_AMR1,0.203572708,17.77172741,6.32E-05,394.6873552,1.830076643,102.1071024,2.929166857,383.1567743,131,2.924860873,Taronga,22/05/14,AMR1,1,1.203908887,164.8988401,137,1.203641169,12,Taronga,Male,ASL,51,169,0.9606,3,NA,91.2,1.788235294,9.919892417
Malie,Malie2014-05-22,Malie_41781_AMR2,0.201863393,19.2170517,4.83E-05,396.1505968,1.993877813,102.0700415,3.783845761,513.5880795,136,3.776382937,Taronga,22/05/14,AMR2,0,1.203908887,164.8988401,137,1.203641169,12,Taronga,Male,ASL,78,169,0.9606,4,NA,121.6,1.558974359,8.445901095
Malie,Malie2014-05-24,Malie_41783_AMR1,0.201968836,20.4175,-3.97E-06,313.2064489,2.009826876,101.355168,2.899254228,314.2138951,108,2.909387917,Taronga,24/05/14,AMR1,1,1.392219261,196.3926295,141,1.392855528,12,Taronga,Male,ASL,53,169,0.9606,3,18,91.2,1.720754717,9.486886311
Malie,Malie2014-05-24,Malie_41783_AMR2,0.202757771,20.48735158,-1.88E-06,393.0452823,2.019628557,101.3567566,3.316431965,398.6592087,120,3.322160073,Taronga,24/05/14,AMR2,0,1.392219261,196.3926295,141,1.392855528,12,Taronga,Male,ASL,69,169,0.9606,4,24,121.6,1.762318841,7.39529652
